'정말? 우와, 신난다!'라고 곰곰이가 말했어요. 
'빨주 노초 파 남모 화가들이 사는 별나라로 출발!'라고 크레용 외계인이 힘차게 외쳤어요.
곰곰이와 크레용 외계인은 바람을 타고 휘리릭 날아갔죠. 눈 깜짝할 사이에 곰곰이는 화가들이 사는 별나라에 왔어요. 그곳은 온통 알록달록한 색으로 가득했어요. 물감 모양, 색연필 모양의 집들과 색색의 꽃나무들은 너무나 신기했지요. 그림을 그리는 화가 할아버지도 보였어요. 
'할아버지, 무엇을 그리고 계세요?'라고 곰곰이가 말했어요. 
'너를 그리고 있단다.'라고 할아버지 말했어요. 
할아버지의 그림은 물감을 대충대충 찍어놓은 것처럼 보였어요. 그런데 조금 멀리서 바라보니 정말 곰곰이를 닮은 그림이었지요. 할아버지는 똑같은 그림을 몇 번이나 새로 그렸어요. 
'할아버지, 왜 똑같은 그림을 자꾸 그리세요?'라고 곰곰이가 말헀어요.
'똑같지 않아. 아침과 저녁 햇살이 다르고, 맑을 때와 비가 올 때도 빛이 달라지거든.'라고 할아버지가 말했어요. 
'할아버지는 어쩌면 이렇게 그림을 잘 그리세요?'라고 곰곰이가 물었어요. 
곰곰이가 부러워하자 할아버지는 껄껄 웃었어요. 
'하하하하, 그야! 그림에 대해서 많이 공부하고 오랫동안 꾸준히 연습했기 때문이지.' 라고 할아버지가 말했어요.  
'아하!'곰곰이가 말했어요. 
또 다른 화가 아저씨가 보였어요.  
'아저씨는 무엇을 그리고 있나요?'라고 곰곰이는 다가가 물었어요.  '너를 그리고 있단다.' 라고 화가 아저씨가 말했어요. 
'그런데 저랑 하나도 안 닮았어요.'라고 곰곰이가 말했어요. 
'난 너의 왼쪽 모습과 오른쪽 모습, 뒷모습까지 한꺼번에 그렸기 때문이야.'라고 아저씨는 빙긋이 웃으며 말했어요. 
'아하, 그렇구나!'라고 곰곰이는 생각했어요. 
곰곰이는 뭔가 좀 이상했지만 그림을 보면 볼수록 재미있었어요. 곰곰이는 다른 화가 아저씨도 만났어요. 
'아저씨도 저를 그리고 있나요?'라고 곰곰이가 물었어요. 
'그렇단다.'라고 다른 화가 아저씨가 말했어요. 
아저씨 그림은 알록달록 귀여웠어요. '난 내가 보고 느낀 것들을 동화처럼 재미있게 보여주고 싶어.'라고 다른 화가 아저씨가 말했어요.  
곰곰이는 아저씨의 그림이 마음에 들었어요. 크레용 외계인은 곰곰이를 미술관에 데려갔어요. 그림을 보러 온 사람들은 활짝 웃으며 재미있어 하기도 하고, 오랫동안 생각에 잠기기도 했어요. 곰곰이는 많은 그림을 볼 수 있어서 신이 났지요. 미술관을 나서며 말했어요. 
'화가들은 보이는 그대로가 아니라 자기만의 느낌과 생각을 더해서 멋지게 그림을 그리는 것 같아.'라고 곰곰이가 말했어요. 
'맞아. 그래서 사람들에게 더 큰 감동을 주지.'라고 크레용 외계인이 말했어요. 
크레용 외계인의 말에 곰곰이의 눈이 반짝거렸어요. 
'그럼 나도! 내가 생각한대로 마음껏 그릴테야.'라고 곰곰이가 말했어요. 
'헤헤, 그거 아주 멋진걸. 곰곰아, 이제 돌아갈 시간이야.'라고 크레용 외계인이 말했어요.
답변	곰곰이
생성된 질문	화가가 사는 별나라의 이름은?

문맥	화가들이 사는 별나라 곰곰이는 그림 그리기를 좋아해요. 오늘도 그림을 그리고 있는데, 
'곰곰아, 화가들이 사는 별나라를 구경해보지 않을래?'라고  크레용 외계인이 나타나 말했어요.
'정말? 우와, 신난다!'라고 곰곰이가 말했어요. 
'빨주 노초 파 남모 화가들이 사는 별나라로 출발!'라고 크레용 외계인이 힘차게 외쳤어요.
곰곰이와 크레용 외계인은 바람을 타고 휘리릭 날아갔죠. 눈 깜짝할 사이에 곰곰이는 화가들이 사는 별나라에 왔어요. 그곳은 온통 알록달록한 색으로 가득했어요. 물감 모양, 색연필 모양의 집들과 색색의 꽃나무들은 너무나 신기했지요. 그림을 그리는 화가 할아버지도 보였어요. 
'할아버지, 무엇을 그리고 계세요?'라고 곰곰이가 말했어요. 
'너를 그리고 있단다.'라고 할아버지 말했어요. 
할아버지의 그림은 물감을 대충대충 찍어놓은 것처럼 보였어요. 그런데 조금 멀리서 바라보니 정말 곰곰이를 닮은 그림이었지요. 할아버지는 똑같은 그림을 몇 번이나 새로 그렸어요. 
'할아버지, 왜 똑같은 그림을 자꾸 그리세요?'라고 곰곰이가 말헀어요.
'똑같지 않아. 아침과 저녁 햇살이 다르고, 맑을 때와 비가 올 때도 빛이 달라지거든.'라고 할아버지가 말했어요. 
'할아버지는 어쩌면 이렇게 그림을 잘 그리세요?'라고 곰곰이가 물었어요. 
곰곰이가 부러워하자 할아버지는 껄껄 웃었어요. 
'하하하하, 그야! 그림에 대해서 많이 공부하고 오랫동안 꾸준히 연습했기 때문이지.' 라고 할아버지가 말했어요.  
'아하!'곰곰이가 말했어요. 
또 다른 화가 아저씨가 보였어요.  
'아저씨는 무엇을 그리고 있나요?'라고 곰곰이는 다가가 물었어요.  '너를 그리고 있단다.' 라고 화가 아저씨가 말했어요. 
'그런데 저랑 하나도 안 닮았어요.'라고 곰곰이가 말했어요. 
'난 너의 왼쪽 모습과 오른쪽 모습, 뒷모습까지 한꺼번에 그렸기 때문이야.'라고 아저씨는 빙긋이 웃으며 말했어요. 
'아하, 그렇구나!'라고 곰곰이는 생각했어요. 
곰곰이는 뭔가 좀 이상했지만 그림을 보면 볼수록 재미있었어요. 곰곰이는 다른 화가 아저씨도 만났어요. 
'아저씨도 저를 그리고 있나요?'라고 곰곰이가 물었어요. 
'그렇단다.'라고 다른 화가 아저씨가 말했어요. 
아저씨 그림은 알록달록 귀여웠어요. '난 내가 보고 느낀 것들을 동화처럼 재미있게 보여주고 싶어.'라고 다른 화가 아저씨가 말했어요.  
곰곰이는 아저씨의 그림이 마음에 들었어요. 크레용 외계인은 곰곰이를 미술관에 데려갔어요. 그림을 보러 온 사람들은 활짝 웃으며 재미있어 하기도 하고, 오랫동안 생각에 잠기기도 했어요. 곰곰이는 많은 그림을 볼 수 있어서 신이 났지요. 미술관을 나서며 말했어요. 
'화가들은 보이는 그대로가 아니라 자기만의 느낌과 생각을 더해서 멋지게 그림을 그리는 것 같아.'라고 곰곰이가 말했어요. 
'맞아. 그래서 사람들에게 더 큰 감동을 주지.'라고 크레용 외계인이 말했어요. 
크레용 외계인의 말에 곰곰이의 눈이 반짝거렸어요. 
'그럼 나도! 내가 생각한대로 마음껏 그릴테야.'라고 곰곰이가 말했어요. 
'헤헤, 그거 아주 멋진걸. 곰곰아, 이제 돌아갈 시간이야.'라고 크레용 외계인이 말했어요.
답변	할아버지
생성된 질문	곰곰이에게 그림을 그리게 한 사람은 누구인가요?

문맥	화가들이 사는 별나라 곰곰이는 그림 그리기를 좋아해요. 오늘도 그림을 그리고 있는데, 
'곰곰아, 화가들이 사는 별나라를 구경해보지 않을래?'라고  크레용 외계인이 나타나 말했어요.
'정말? 우와, 신난다!'라고 곰곰이가 말했어요. 
'빨주 노초 파 남모 화가들이 사는 별나라로 출발!'라고 크레용 외계인이 힘차게 외쳤어요.
곰곰이와 크레용 외계인은 바람을 타고 휘리릭 날아갔죠. 눈 깜짝할 사이에 곰곰이는 화가들이 사는 별나라에 왔어요. 그곳은 온통 알록달록한 색으로 가득했어요. 물감 모양, 색연필 모양의 집들과 색색의 꽃나무들은 너무나 신기했지요. 그림을 그리는 화가 할아버지도 보였어요. 
'할아버지, 무엇을 그리고 계세요?'라고 곰곰이가 말했어요. 
'너를 그리고 있단다.'라고 할아버지 말했어요. 
할아버지의 그림은 물감을 대충대충 찍어놓은 것처럼 보였어요. 그런데 조금 멀리서 바라보니 정말 곰곰이를 닮은 그림이었지요. 할아버지는 똑같은 그림을 몇 번이나 새로 그렸어요. 
'할아버지, 왜 똑같은 그림을 자꾸 그리세요?'라고 곰곰이가 말헀어요.
'똑같지 않아. 아침과 저녁 햇살이 다르고, 맑을 때와 비가 올 때도 빛이 달라지거든.'라고 할아버지가 말했어요. 
'할아버지는 어쩌면 이렇게 그림을 잘 그리세요?'라고 곰곰이가 물었어요. 
곰곰이가 부러워하자 할아버지는 껄껄 웃었어요. 
'하하하하, 그야! 그림에 대해서 많이 공부하고 오랫동안 꾸준히 연습했기 때문이지.' 라고 할아버지가 말했어요.  
'아하!'곰곰이가 말했어요. 
또 다른 화가 아저씨가 보였어요.  
'아저씨는 무엇을 그리고 있나요?'라고 곰곰이는 다가가 물었어요.  '너를 그리고 있단다.' 라고 화가 아저씨가 말했어요. 
'그런데 저랑 하나도 안 닮았어요.'라고 곰곰이가 말했어요. 
'난 너의 왼쪽 모습과 오른쪽 모습, 뒷모습까지 한꺼번에 그렸기 때문이야.'라고 아저씨는 빙긋이 웃으며 말했어요. 
'아하, 그렇구나!'라고 곰곰이는 생각했어요. 
곰곰이는 뭔가 좀 이상했지만 그림을 보면 볼수록 재미있었어요. 곰곰이는 다른 화가 아저씨도 만났어요. 
'아저씨도 저를 그리고 있나요?'라고 곰곰이가 물었어요. 
'그렇단다.'라고 다른 화가 아저씨가 말했어요. 
아저씨 그림은 알록달록 귀여웠어요. '난 내가 보고 느낀 것들을 동화처럼 재미있게 보여주고 싶어.'라고 다른 화가 아저씨가 말했어요.  
곰곰이는 아저씨의 그림이 마음에 들었어요. 크레용 외계인은 곰곰이를 미술관에 데려갔어요. 그림을 보러 온 사람들은 활짝 웃으며 재미있어 하기도 하고, 오랫동안 생각에 잠기기도 했어요. 곰곰이는 많은 그림을 볼 수 있어서 신이 났지요. 미술관을 나서며 말했어요. 
'화가들은 보이는 그대로가 아니라 자기만의 느낌과 생각을 더해서 멋지게 그림을 그리는 것 같아.'라고 곰곰이가 말했어요. 
'맞아. 그래서 사람들에게 더 큰 감동을 주지.'라고 크레용 외계인이 말했어요. 
크레용 외계인의 말에 곰곰이의 눈이 반짝거렸어요. 
'그럼 나도! 내가 생각한대로 마음껏 그릴테야.'라고 곰곰이가 말했어요. 
'헤헤, 그거 아주 멋진걸. 곰곰아, 이제 돌아갈 시간이야.'라고 크레용 외계인이 말했어요.
답변	할아버지
생성된 질문	곰곰이에게 그림을 그리게 한 사람은 누구인가?

문맥	화가들이 사는 별나라 곰곰이는 그림 그리기를 좋아해요. 오늘도 그림을 그리고 있는데, 
'곰곰아, 화가들이 사는 별나라를 구경해보지 않을래?'라고  크레용 외계인이 나타나 말했어요.
'정말? 우와, 신난다!'라고 곰곰이가 말했어요. 
'빨주 노초 파 남모 화가들이 사는 별나라로 출발!'라고 크레용 외계인이 힘차게 외쳤어요.
곰곰이와 크레용 외계인은 바람을 타고 휘리릭 날아갔죠. 눈 깜짝할 사이에 곰곰이는 화가들이 사는 별나라에 왔어요. 그곳은 온통 알록달록한 색으로 가득했어요. 물감 모양, 색연필 모양의 집들과 색색의 꽃나무들은 너무나 신기했지요. 그림을 그리는 화가 할아버지도 보였어요. 
'할아버지, 무엇을 그리고 계세요?'라고 곰곰이가 말했어요. 
'너를 그리고 있단다.'라고 할아버지 말했어요. 
할아버지의 그림은 물감을 대충대충 찍어놓은 것처럼 보였어요. 그런데 조금 멀리서 바라보니 정말 곰곰이를 닮은 그림이었지요. 할아버지는 똑같은 그림을 몇 번이나 새로 그렸어요. 
'할아버지, 왜 똑같은 그림을 자꾸 그리세요?'라고 곰곰이가 말헀어요.
'똑같지 않아. 아침과 저녁 햇살이 다르고, 맑을 때와 비가 올 때도 빛이 달라지거든.'라고 할아버지가 말했어요. 
'할아버지는 어쩌면 이렇게 그림을 잘 그리세요?'라고 곰곰이가 물었어요. 
곰곰이가 부러워하자 할아버지는 껄껄 웃었어요. 
'하하하하, 그야! 그림에 대해서 많이 공부하고 오랫동안 꾸준히 연습했기 때문이지.' 라고 할아버지가 말했어요.  
'아하!'곰곰이가 말했어요. 
또 다른 화가 아저씨가 보였어요.  
'아저씨는 무엇을 그리고 있나요?'라고 곰곰이는 다가가 물었어요.  '너를 그리고 있단다.' 라고 화가 아저씨가 말했어요. 
'그런데 저랑 하나도 안 닮았어요.'라고 곰곰이가 말했어요. 
'난 너의 왼쪽 모습과 오른쪽 모습, 뒷모습까지 한꺼번에 그렸기 때문이야.'라고 아저씨는 빙긋이 웃으며 말했어요. 
'아하, 그렇구나!'라고 곰곰이는 생각했어요. 
곰곰이는 뭔가 좀 이상했지만 그림을 보면 볼수록 재미있었어요. 곰곰이는 다른 화가 아저씨도 만났어요. 
'아저씨도 저를 그리고 있나요?'라고 곰곰이가 물었어요. 
'그렇단다.'라고 다른 화가 아저씨가 말했어요. 
아저씨 그림은 알록달록 귀여웠어요. '난 내가 보고 느낀 것들을 동화처럼 재미있게 보여주고 싶어.'라고 다른 화가 아저씨가 말했어요.  
곰곰이는 아저씨의 그림이 마음에 들었어요. 크레용 외계인은 곰곰이를 미술관에 데려갔어요. 그림을 보러 온 사람들은 활짝 웃으며 재미있어 하기도 하고, 오랫동안 생각에 잠기기도 했어요. 곰곰이는 많은 그림을 볼 수 있어서 신이 났지요. 미술관을 나서며 말했어요. 
'화가들은 보이는 그대로가 아니라 자기만의 느낌과 생각을 더해서 멋지게 그림을 그리는 것 같아.'라고 곰곰이가 말했어요. 
'맞아. 그래서 사람들에게 더 큰 감동을 주지.'라고 크레용 외계인이 말했어요. 
크레용 외계인의 말에 곰곰이의 눈이 반짝거렸어요. 
'그럼 나도! 내가 생각한대로 마음껏 그릴테야.'라고 곰곰이가 말했어요. 
'헤헤, 그거 아주 멋진걸. 곰곰아, 이제 돌아갈 시간이야.'라고 크레용 외계인이 말했어요.
답변	할아버지
생성된 질문	곰곰이 그림을 그리게 된 계기는 무엇 때문이었나요?

문맥	고양이 버스를 타고 떠나요 친구들, 안녕? 고양이 버스를 타고 떠나요 이야기를 들려주겠어요. 어디 가는지는 비밀이야. 나도 데려가줘. 알았어. 오늘은 너도 데리고 갈게. 오빠, 어디 가? 나도 데려가. 나 안 데리고 가면 크게 울어버릴 거야. 어쩔 수 없이 동생 별이도 함께 가기로 했어요. 콩콩콩콩! 무서운 개들이야! 빨리 계단으로 올라가! 옥상으로 올라갔더니 고양이 버스가 있었어요. 너희도 타! 고양이 버스는 어두운 밤길을 달려 긴 성에 도착했어요. 여기에서 무엇을 할 거니? 친구를 데리고 갈 거야. 눈에 안경을 쓰고 털이 부서졌어요. 북슬북슬한 동물이 고양이 버스에 훌쩍 올라탔어요. 안녕, 난 판다야. 판다는 대나무 잎을 먹으며 인사했어요. 여기에서도 친구를 데리고 갈 거야. 높고 세모난 벽 뒤에서 낙타가 걸어오더니 입을 우물거리며 말했어요. 그것을 저 위에 놓고 왔어. 그럼 내가 도와줄게. 거미는 작고 가느다란 거미줄을 타고 올라가 작은 상자를 가지고 왔어요. 자, 여기 있어. 나도 데리고 가. 고양이 버스가 다시 달려가요. 저 멀리 높은 탑에서 반짝이는 불빛이 보이네요. 저기에 가는 거야? 벼리가 물어봐요. 아니야. 꼭대기에 시끄러운 수탉이 있으니 조심해야 해. 수탉이 울면 아침이 오거든. 고양이 버스는 수탉이 깨지 않게 살금살금 지나갔어요. 그때 갑자기 바람이 불어와서 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 그럼 상자가 떨어지지 않게 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 나도 고양이 버스에 태워줘. 고양이 버스는 바다에 도착했어요. 바다를 건너려면 바람이 필요해. 커다란 코끼리가 나타나서 말했어요. 그럼 내가 도와줄게. 나도 데려가. 코끼리가 커다란 귀를 벌렁이자 하늘을 날아서 바다를 건널 수 있었어요. 이제 고양이 버스에는 빈자리가 없네요. 바다를 건너 고양이 버스는 밝은 불빛이 환히 비추는 도시에 도착했어요. 이제 거의 다 왔어? 이제 거의 다 왔어. 코니리아! 바퀴가 햇불에 걸렸어! 내가 도와줄게! 머리가 하얀 독수리가 고양이 버스를 잡고 하늘 높이 날기 시작했어요. 고양이 버스가 도착한 숲속에서는 번쩍번쩍 빛이 나고 음악소리가 들려요. 매일 밤 우리는 이렇게 모여서 잔치를 한단다. 오늘은 호랑이의 생일이야. 제주넘기를 하는 판다.
답변	별이
생성된 질문	고양이 버스에서 노래를 부르는 사람은 누구인가?
실제 질문	버스

문맥	고양이 버스를 타고 떠나요 친구들, 안녕? 고양이 버스를 타고 떠나요 이야기를 들려주겠어요. 어디 가는지는 비밀이야. 나도 데려가줘. 알았어. 오늘은 너도 데리고 갈게. 오빠, 어디 가? 나도 데려가. 나 안 데리고 가면 크게 울어버릴 거야. 어쩔 수 없이 동생 별이도 함께 가기로 했어요. 콩콩콩콩! 무서운 개들이야! 빨리 계단으로 올라가! 옥상으로 올라갔더니 고양이 버스가 있었어요. 너희도 타! 고양이 버스는 어두운 밤길을 달려 긴 성에 도착했어요. 여기에서 무엇을 할 거니? 친구를 데리고 갈 거야. 눈에 안경을 쓰고 털이 부서졌어요. 북슬북슬한 동물이 고양이 버스에 훌쩍 올라탔어요. 안녕, 난 판다야. 판다는 대나무 잎을 먹으며 인사했어요. 여기에서도 친구를 데리고 갈 거야. 높고 세모난 벽 뒤에서 낙타가 걸어오더니 입을 우물거리며 말했어요. 그것을 저 위에 놓고 왔어. 그럼 내가 도와줄게. 거미는 작고 가느다란 거미줄을 타고 올라가 작은 상자를 가지고 왔어요. 자, 여기 있어. 나도 데리고 가. 고양이 버스가 다시 달려가요. 저 멀리 높은 탑에서 반짝이는 불빛이 보이네요. 저기에 가는 거야? 벼리가 물어봐요. 아니야. 꼭대기에 시끄러운 수탉이 있으니 조심해야 해. 수탉이 울면 아침이 오거든. 고양이 버스는 수탉이 깨지 않게 살금살금 지나갔어요. 그때 갑자기 바람이 불어와서 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 그럼 상자가 떨어지지 않게 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 나도 고양이 버스에 태워줘. 고양이 버스는 바다에 도착했어요. 바다를 건너려면 바람이 필요해. 커다란 코끼리가 나타나서 말했어요. 그럼 내가 도와줄게. 나도 데려가. 코끼리가 커다란 귀를 벌렁이자 하늘을 날아서 바다를 건널 수 있었어요. 이제 고양이 버스에는 빈자리가 없네요. 바다를 건너 고양이 버스는 밝은 불빛이 환히 비추는 도시에 도착했어요. 이제 거의 다 왔어? 이제 거의 다 왔어. 코니리아! 바퀴가 햇불에 걸렸어! 내가 도와줄게! 머리가 하얀 독수리가 고양이 버스를 잡고 하늘 높이 날기 시작했어요. 고양이 버스가 도착한 숲속에서는 번쩍번쩍 빛이 나고 음악소리가 들려요. 매일 밤 우리는 이렇게 모여서 잔치를 한단다. 오늘은 호랑이의 생일이야. 제주넘기를 하는 판다.
답변	별이
생성된 질문	고양이 버스에서 찍은 사진은 누구의 것이었는가?
실제 질문	버스

문맥	고양이 버스를 타고 떠나요 친구들, 안녕? 고양이 버스를 타고 떠나요 이야기를 들려주겠어요. 어디 가는지는 비밀이야. 나도 데려가줘. 알았어. 오늘은 너도 데리고 갈게. 오빠, 어디 가? 나도 데려가. 나 안 데리고 가면 크게 울어버릴 거야. 어쩔 수 없이 동생 별이도 함께 가기로 했어요. 콩콩콩콩! 무서운 개들이야! 빨리 계단으로 올라가! 옥상으로 올라갔더니 고양이 버스가 있었어요. 너희도 타! 고양이 버스는 어두운 밤길을 달려 긴 성에 도착했어요. 여기에서 무엇을 할 거니? 친구를 데리고 갈 거야. 눈에 안경을 쓰고 털이 부서졌어요. 북슬북슬한 동물이 고양이 버스에 훌쩍 올라탔어요. 안녕, 난 판다야. 판다는 대나무 잎을 먹으며 인사했어요. 여기에서도 친구를 데리고 갈 거야. 높고 세모난 벽 뒤에서 낙타가 걸어오더니 입을 우물거리며 말했어요. 그것을 저 위에 놓고 왔어. 그럼 내가 도와줄게. 거미는 작고 가느다란 거미줄을 타고 올라가 작은 상자를 가지고 왔어요. 자, 여기 있어. 나도 데리고 가. 고양이 버스가 다시 달려가요. 저 멀리 높은 탑에서 반짝이는 불빛이 보이네요. 저기에 가는 거야? 벼리가 물어봐요. 아니야. 꼭대기에 시끄러운 수탉이 있으니 조심해야 해. 수탉이 울면 아침이 오거든. 고양이 버스는 수탉이 깨지 않게 살금살금 지나갔어요. 그때 갑자기 바람이 불어와서 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 그럼 상자가 떨어지지 않게 고양이 버스가 마구 흔들렸어요. 아! 상자가 떨어지고 말았어! 빨리 찾아야 하는데 이러다가 아침이 오겠어. 갱고루가 상자를 주머니 속에 넣고 뛰어가 버려요. 거기 서! 그 상자를 돌려줘! 나도 고양이 버스에 태워줘. 고양이 버스는 바다에 도착했어요. 바다를 건너려면 바람이 필요해. 커다란 코끼리가 나타나서 말했어요. 그럼 내가 도와줄게. 나도 데려가. 코끼리가 커다란 귀를 벌렁이자 하늘을 날아서 바다를 건널 수 있었어요. 이제 고양이 버스에는 빈자리가 없네요. 바다를 건너 고양이 버스는 밝은 불빛이 환히 비추는 도시에 도착했어요. 이제 거의 다 왔어? 이제 거의 다 왔어. 코니리아! 바퀴가 햇불에 걸렸어! 내가 도와줄게! 머리가 하얀 독수리가 고양이 버스를 잡고 하늘 높이 날기 시작했어요. 고양이 버스가 도착한 숲속에서는 번쩍번쩍 빛이 나고 음악소리가 들려요. 매일 밤 우리는 이렇게 모여서 잔치를 한단다. 오늘은 호랑이의 생일이야. 제주넘기를 하는 판다.
답변	별이
생성된 질문	고양이 버스에서 잠을 자던 별이는 누구와 함께 갔나요?
실제 질문	버스

문맥	나도 가수할래! 꼬리야, 꼬리야! 우당탕! 토토가 허겁지겁 달려왔어. 내일 노래자랑 대회에 초대 가수로 꼬꼬가 온대! 정말? 코코는 숲속에서 가장 인기있는 가수잖아. 나도 노래자랑 대회에 나갈 거야. 코코보다 더 멋진 모습을 보여주겠어. 꾸리는 얼른 집으로 달려갔어. 제일 예쁜 옷을 입어야지. 뿅뿅뿅 분도 바르고. 사샤샥! 입술도 예쁘게 칠해야지! 빰빠라밤! 다음날, 노래자랑 대회가 시작되었어! 꼬리는 제일 먼저 무대로 올라갔지! 랄라라 랄라라 랄라라 하지만 꼬리의 노래는 형편없었어 엉터리다 엉터리! 구경하던 동물들은 꼬리를 마구 놀렸어 꼬리의 얼굴은 토마토처럼 맑아졌지 나는 가수가 될 수 없는 걸까? 꼬리는 삐죽거리며 무대에서 내려왔어. 드디어 꼬꼬가 무대로 올라갔어. 숲속의 햇살이 밝아오면 꼬꼬의 노래소리가 울려 퍼졌어. 동물들은 귀를 쫑긋쫑긋 열고 꼬꼬의 노래에 흠뻑 빠졌지. 노래가 끝나자 박수를 치며 좋아했어. 꼬꼬는 예쁘지도 않은데, 모두들 왜 저렇게 좋아하지? 꼬리는 잔뜩 속이 상했어. 예쁘다고 가수가 되는 건 아니야. 꼬꼬가 어느새 꼬리 앞에 서 있었지. 미, 미안해. 샘이 나서 한 말이었어. 괜찮아. 너도 가수가 되고 싶니? 꼬꼬는 꼬리를 연습실로 데려갔어. 난 하루에 3시간씩 노래 연습을 해. 3시간씩이나? 이렇게 3년이 넘게 연습했어. 가수가 되기 전에도 열심히 준비했고 나도 노래 연습을 할래. 꼬리는 꼬꼬가 부르는 노래를 따라 불렀어. 꼬꼬가 랄랄라 부르면 꼬리도 랄랄라 불렀지. 그러다 그만 콜록콜록. 꼬리는 꼬리. 목이 쉬고 말았어. 크흑, 크흑! 목소리가 안 나와. 이렇게 힘든 연습을 매일 했었니? 꼬리는 꼬꼬가 대단해 보였어. 이제 춤 연습을 할 시간이야. 꼬꼬는 음악에 맞춰 춤을 추었어. 꼬리도 꼬꼬를 따라 춤을 추었어. 꼬리는 금세 숨이 턱까지 차올랐지. 나도 처음에는 쿵 넘어지기도 하고, 선생님께 꾸질함도 많이 들었어. 꼬꼬의 하루는 쉴 틈 없이 바빴어. 오늘은 새로운 노래를 녹음하는 날이야. 꾸꾸는 마음에 들 때까지 노래를 부르고 또 불렀어. 가수는 음악 공부는 물론이고 틈틈이 책도 많이 읽어야 해. 나는 세계적인 가수가 될 거야. 꼬꼬는 다른 나라 말도 열심히 공부했어. 가수가 되는 건 쉬운 게 아니구나. 오늘은 꼬꼬가 꼬리와 같이 공연을 하는 날이야. 넌 정말 훌륭한 가수야. 나도 언젠가는 꼭 너처럼 되고 싶어." 꼬리가 꼬꼬에게 말했어. 너도 노력하면 좋은 가수가 될 수 있어. 꼬꼬가 활짝 웃으며 대답했어. 꼬꼬의 아름다운 노래소리가 울려 퍼졌어. 역시! 꼬꼬는 최고의 가수야! 동물들은 모두 일어서서 박수를 쳤어. 오늘도 꼬꼬의 공연은 대성공이야. 머지않아 꼬리도 저 무대의 주인공이 될 수 있겠지?
답변	꼬꼬
생성된 질문	목소리만 트여있던 꼬리의 노래소리는?

